datetime,city,state,country,country_label,shape,shape_cleaned,duration (seconds),duration_min,log_duration,latitude,longitude,year,month,hour,day_of_week,day_name,decade,season,is_weekend,time_of_day,comments
1999-08-15 23:18:00,gallup/albuquerque (between),nm,unknown,Unknown,unknown,unknown,2.0,0.03333333333333333,1.0986122886681098,35.093418,-106.674275,1999,8,23,6,Sunday,1990,Summer,1,Evening (18–24),We were driving East on I40 toward Alb when I saw a flash of blue light that lit up the whole sky. I saw no craft with this light. li
1999-08-15 23:18:00,las cruces,nm,us,United States,fireball,fireball,20.0,0.3333333333333333,3.044522437723423,32.3122222,-106.7777778,1999,8,23,6,Sunday,1990,Summer,1,Evening (18–24),a close friend of mine witnessed the same phenomenon (sp?) that was reported in northern new mexico 250 miles south of albuquerque&#44 in
1999-08-15 23:18:00,rawlins (39 miles west of),wy,us,United States,fireball,fireball,2.0,0.03333333333333333,1.0986122886681098,41.7911111,-107.2380556,1999,8,23,6,Sunday,1990,Summer,1,Evening (18–24),a fireball went straight down behind mtns. and ended in a bright flash.
1999-08-15 23:30:00,newquay&#44 cornwall (uk/england),unknown,unknown,Unknown,circle,circle,30.0,0.5,3.4339872044851463,50.415497,-5.073719,1999,8,23,6,Sunday,1990,Summer,1,Evening (18–24),Rapidly accelerating and direction changing blue ring of light seen for thirty seconds.
1999-08-15 23:30:00,windsor (canada),on,ca,Canada,circle,circle,300.0,5.0,5.707110264748875,45.583333,-72.0,1999,8,23,6,Sunday,1990,Summer,1,Evening (18–24),a brigh light shot across the sky after all of the street lights went out
1999-08-15 23:50:00,salem,ut,us,United States,other,other,3.0,0.05,1.3862943611198906,40.0530556,-111.6727778,1999,8,23,6,Sunday,1990,Summer,1,Evening (18–24),Bluish-green&#44 very bright flash of light toward the southeastern horizon.
2000-08-15 00:40:00,smithville,tx,us,United States,circle,circle,2.0,0.03333333333333333,1.0986122886681098,30.0083333,-97.1591667,2000,8,0,1,Tuesday,2000,Summer,0,Night (0–6),Translusent circle very large falling and then blinks out of sight directly south in the sky.  No visible trail left behind it.
2000-08-15 01:30:00,liberty,wa,us,United States,light,light,20.0,0.3333333333333333,3.044522437723423,47.2538889,-120.6641667,2000,8,1,1,Tuesday,2000,Summer,0,Night (0–6),Bright round light
2000-08-15 01:50:00,ringgold,ga,us,United States,triangle,triangle,900.0,15.0,6.803505257608338,34.9158333,-85.1091667,2000,8,1,1,Tuesday,2000,Summer,0,Night (0–6),Unusual aircraft spotted near Ringgold&#44 Ga...what was it???
2000-08-15 03:00:00,victoria (canada),bc,ca,Canada,other,other,600.0,10.0,6.398594934535208,46.216667,-63.483333,2000,8,3,1,Tuesday,2000,Summer,0,Night (0–6),HBCCUFO CANADIAN REPORT:  City bus size flying tube.
2000-08-15 09:00:00,west tisbury,ma,unknown,Unknown,circle,circle,14400.0,240.0,9.575052927597383,41.45589,-70.61411,2000,8,9,1,Tuesday,2000,Summer,0,Morning (6–12),Small dot in daylight sky&#44 moved with exceptional speed after staying in one place for three hours. Strange
2000-08-15 10:30:00,sydney (nsw&#44 australia),unknown,au,Australia,sphere,sphere,1200.0,20.0,7.0909098220799835,-33.861481,151.205475,2000,8,10,1,Tuesday,2000,Summer,0,Morning (6–12),Watching an unmoving dot in the sky over Sydney.
2000-08-15 15:05:00,portland,or,us,United States,sphere,sphere,300.0,5.0,5.707110264748875,45.5236111,-122.675,2000,8,15,1,Tuesday,2000,Summer,0,Afternoon (12–18),I WAS AT WORK&#44 WENT OUT AT 3:05 PM FOR MY AFTERNOON BREAK. NO ONE ELSE HAD COME OUT FOR BREAK&#44 SO I WAS BY MYSELF.  I SAT BACK IN MY CH
2000-08-15 17:00:00,beaumont,tx,us,United States,unknown,unknown,1200.0,20.0,7.0909098220799835,30.0858333,-94.1016667,2000,8,17,1,Tuesday,2000,Summer,0,Afternoon (12–18),Shiny object flying a rectangular grid pattern along the path of Highway 90 in Beaumont&#44 Texas
2000-08-15 18:30:00,east petersburg,pa,us,United States,circle,circle,120.0,2.0,4.795790545596741,40.1,-76.3544444,2000,8,18,1,Tuesday,2000,Summer,0,Evening (18–24),two dull black circles in the sky.  Ufo probes maybe?
2000-08-15 20:00:00,chandler,az,us,United States,light,light,300.0,5.0,5.707110264748875,33.3061111,-111.8405556,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),Two Stationary Bright Red Lights Over Phoenix Area
2000-08-15 20:00:00,gilbert,az,us,United States,light,light,600.0,10.0,6.398594934535208,33.3527778,-111.7883333,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),2 red lights appear to be sitting above Gilbert&#44 Az for 10 min
2000-08-15 20:00:00,gilbert,az,us,United States,unknown,unknown,1200.0,20.0,7.0909098220799835,33.3527778,-111.7883333,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),Two bright red lights in the sky rising higher and higher until they were over our heads.
2000-08-15 20:05:00,mesa,az,us,United States,circle,circle,600.0,10.0,6.398594934535208,33.4222222,-111.8219444,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),Two bright red lights in the southwestern sky
2000-08-15 20:05:00,phoenix,az,us,United States,light,light,1200.0,20.0,7.0909098220799835,33.4483333,-112.0733333,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),two bright lights red or bright orange in color moving very slowly across the sky over south pheonix  before suddenly dissapearing
2000-08-15 20:14:00,chandler,az,us,United States,light,light,600.0,10.0,6.398594934535208,33.3061111,-111.8405556,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),two red lights
2000-08-15 20:15:00,gilbert,az,us,United States,light,light,420.0,7.0,6.042632833682381,33.3527778,-111.7883333,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),2 bright red lights tracked and filmed over Phoenix area.
2000-08-15 20:15:00,tyler,tx,us,United States,triangle,triangle,5.0,0.08333333333333333,1.791759469228055,32.3511111,-95.3008333,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),On the ride home from dinner&#44 it flew quickly across the sky into a cloud.  It was boomerang shaped and gave off solid white light.
2000-08-15 20:20:00,chandler,az,us,United States,light,light,300.0,5.0,5.707110264748875,33.3061111,-111.8405556,2000,8,20,1,Tuesday,2000,Summer,0,Evening (18–24),RED LIGHTS OVER CHANDLER&#33&#33&#33
2000-08-15 21:00:00,burke,va,us,United States,circle,circle,1200.0,20.0,7.0909098220799835,38.7933333,-77.2719444,2000,8,21,1,Tuesday,2000,Summer,0,Evening (18–24),while waiting for a party with my littel sister for aparty arond 9;00pm  i saw a round metalic object 8-10 ft high.
2000-08-15 21:02:00,little rock,ar,us,United States,disk,disk,60.0,1.0,4.110873864173311,34.7463889,-92.2894444,2000,8,21,1,Tuesday,2000,Summer,0,Evening (18–24),Me and Family watched object hover over downtown. Gone a minute later.
2000-08-15 21:20:00,gilbert,az,us,United States,light,light,120.0,2.0,4.795790545596741,33.3527778,-111.7883333,2000,8,21,1,Tuesday,2000,Summer,0,Evening (18–24),red light seen in west direction of gilbert light disapeared after 2 min this is my fifth time seeing this light in the last 6 weeks
2000-08-15 21:30:00,grand prairie,tx,us,United States,fireball,fireball,20.0,0.3333333333333333,3.044522437723423,32.7458333,-96.9975,2000,8,21,1,Tuesday,2000,Summer,0,Evening (18–24),Today&#39s technology has nothing on what me and a neighbor wittness
2000-08-15 21:44:00,dallas,tx,us,United States,cigar,other,1.5,0.025,0.9162907318741551,32.7833333,-96.8,2000,8,21,1,Tuesday,2000,Summer,0,Evening (18–24),Pie shaped craft ignited rocketlike engine &#44skipped across the sky and vanished silently at tremendous speed.
2000-08-15 22:00:00,newbury park,ca,us,United States,disk,disk,10.0,0.16666666666666666,2.3978952727983707,34.1841667,-118.9097222,2000,8,22,1,Tuesday,2000,Summer,0,Evening (18–24),It came over the mountain range&#44 hovered for approximately 10 seconds&#44 before backing behind the mountain side.
2000-08-15 22:30:00,presque isle,me,us,United States,light,light,600.0,10.0,6.398594934535208,46.6811111,-68.0163889,2000,8,22,1,Tuesday,2000,Summer,0,Evening (18–24),IT WAS A BRIGHT WHITE LIGHT WITH A SMALL CONTRAIL MOVING AT A VERY ALARMING SPEED THROUGH WHAT APPEARED TO BE VERY HIGH UP IN THE ATMOS
2000-08-15 23:00:00,mackinaw (20 min south of; on hwy 75),mi,unknown,Unknown,changing,other,30.0,0.5,3.4339872044851463,45.733338,-84.690825,2000,8,23,1,Tuesday,2000,Summer,0,Evening (18–24),Craft changed from circle to triangle in flight.
2000-08-15 23:00:00,wapakoneta (near),oh,us,United States,cone,other,30.0,0.5,3.4339872044851463,40.5677778,-84.1936111,2000,8,23,1,Tuesday,2000,Summer,0,Evening (18–24),large cone shaped blue white object apparently entering atmosphere
2001-08-15 02:00:00,fort.st.james (canada),bc,unknown,Unknown,formation,formation,60.0,1.0,4.110873864173311,54.443649,-124.254097,2001,8,2,2,Wednesday,2000,Summer,0,Night (0–6),Triangular light pattern merged into one then vanished.
2001-08-15 02:30:00,bristol,ri,us,United States,unknown,unknown,60.0,1.0,4.110873864173311,41.6769444,-71.2666667,2001,8,2,2,Wednesday,2000,Summer,0,Night (0–6),Dark shape with burnt orange glow near Bristol RI
2001-08-15 02:30:00,wilmington,nc,us,United States,unknown,unknown,900.0,15.0,6.803505257608338,34.2255556,-77.945,2001,8,2,2,Wednesday,2000,Summer,0,Night (0–6),Unkown encounter (Extremely Scary)
2001-08-15 03:30:00,weatherford,ok,us,United States,rectangle,other,120.0,2.0,4.795790545596741,35.5261111,-98.7072222,2001,8,3,2,Wednesday,2000,Summer,0,Night (0–6),dark-gray non metallic rectangle shaped obect with no wings and as big and long as a cruise liner -slow speed-no sound.
2001-08-15 06:00:00,kentucky (rural),ky,unknown,Unknown,unknown,unknown,30.0,0.5,3.4339872044851463,37.839333,-84.270018,2001,8,6,2,Wednesday,2000,Summer,0,Morning (6–12),Crash/Launch site I witnessed needs to be researched&#33&#33&#33
2001-08-15 08:00:00,blackwood,nj,us,United States,disk,disk,5.0,0.08333333333333333,1.791759469228055,39.8022222,-75.0644444,2001,8,8,2,Wednesday,2000,Summer,0,Morning (6–12),Formation Sighting Below Comet
2001-08-15 11:05:00,lawton,ok,us,United States,disk,disk,25.0,0.4166666666666667,3.258096538021482,34.6086111,-98.39,2001,8,11,2,Wednesday,2000,Summer,0,Morning (6–12),Was traveling north on 82nd st.about 1/2 mile south of Lee St. in Lawton&#44 Okla.I saw 4 objects take off from ground level(one at a time
2001-08-15 11:30:00,lexington,ky,us,United States,rectangle,other,1200.0,20.0,7.0909098220799835,37.9886111,-84.4777778,2001,8,11,2,Wednesday,2000,Summer,0,Morning (6–12),Blue green rectangular observed stationary for 20 minutes then sped off strobing/pulsating as it did.
2001-08-15 14:00:00,savannah,ga,us,United States,oval,oval,1200.0,20.0,7.0909098220799835,32.0833333,-81.1,2001,8,14,2,Wednesday,2000,Summer,0,Afternoon (12–18),This giantic safety-pin shaped ufo makes contact with 4 floating disc.
2001-08-15 16:00:00,newark,oh,us,United States,triangle,triangle,90.0,1.5,4.51085950651685,40.0580556,-82.4013889,2001,8,16,2,Wednesday,2000,Summer,0,Afternoon (12–18),first one was a bank of multi colored lights-followed by a black triangle with lighted tips and a red light in the center.
2001-08-15 19:29:00,prince george (canada),bc,ca,Canada,disk,disk,60.0,1.0,4.110873864173311,53.916667,-122.766667,2001,8,19,2,Wednesday,2000,Summer,0,Evening (18–24),A little disc zoomed out of the bushes and right over my vehicle
2001-08-15 20:00:00,taft,ca,unknown,Unknown,cross,other,3600.0,60.0,8.188966863648876,35.142467,-119.456508,2001,8,20,2,Wednesday,2000,Summer,0,Evening (18–24),3 lit objects fly high over San Joaquin Valley&#44  move around and stay about one hour&#44 viewed from Taft&#44 Ca.
2001-08-15 21:30:00,firth,id,us,United States,light,light,30.0,0.5,3.4339872044851463,43.3052778,-112.1822222,2001,8,21,2,Wednesday,2000,Summer,0,Evening (18–24),two light s coming from opposite directions&#44 circled each other &#44 then flew back to the original direction
2001-08-15 21:30:00,laval (canada),pq,ca,Canada,diamond,other,120.0,2.0,4.795790545596741,45.6,-73.733333,2001,8,21,2,Wednesday,2000,Summer,0,Evening (18–24),its was flying up  passed a plane whit 3 lights under it looked like a diamond shape whit little lighs beside then the lights went off
2001-08-15 21:30:00,rockville centre,ny,us,United States,triangle,triangle,120.0,2.0,4.795790545596741,40.6586111,-73.6416667,2001,8,21,2,Wednesday,2000,Summer,0,Evening (18–24),A friend and I spotted a flying object that was Triangular with a white &quot;V&quot; on the front of it in Rockville Centre&#44 NY.
2001-08-15 21:45:00,enosburg falls,vt,us,United States,triangle,triangle,300.0,5.0,5.707110264748875,44.9069444,-72.8069444,2001,8,21,2,Wednesday,2000,Summer,0,Evening (18–24),Silent Dark V shape outlined with small white lights
2001-08-15 21:45:00,norwich&#44norfolk (uk/england),unknown,unknown,Unknown,flash,other,900.0,15.0,6.803505257608338,52.630886,1.297355,2001,8,21,2,Wednesday,2000,Summer,0,Evening (18–24),Main event. Fast star sized object downward path suddenly a &quot;flash&quot; and changed direction and  upwards and away.
2001-08-15 21:45:00,norwich&#44norfolk (uk/england),unknown,unknown,Unknown,flash,other,900.0,15.0,6.803505257608338,52.630886,1.297355,2001,8,21,2,Wednesday,2000,Summer,0,Evening (18–24),Wed.Aug.15 at 21.45 hrs.Norwich&#44 U.K. 5 fast moving star like. One downward&#44 then a flash &amp; ichange in direction&#44 upward &amp; away from us
2001-08-15 22:00:00,glendale,ky,us,United States,light,light,300.0,5.0,5.707110264748875,37.6016667,-85.9055556,2001,8,22,2,Wednesday,2000,Summer,0,Evening (18–24),2 pair of burnt orange colored stationary lights&#44 low level one turning horizontal and then both pairs of lights turning off.
2001-08-15 22:00:00,lake placid (near),ny,us,United States,fireball,fireball,15.0,0.25,2.772588722239781,44.2794444,-73.9802778,2001,8,22,2,Wednesday,2000,Summer,0,Evening (18–24),i saw a streek of fire in the night sky
2001-08-15 22:00:00,red cloud (rural),ne,us,United States,light,light,30.0,0.5,3.4339872044851463,40.0888889,-98.5191667,2001,8,22,2,Wednesday,2000,Summer,0,Evening (18–24),intense white light illuminates cab of car out in the country
2001-08-15 22:00:00,roswell,nm,us,United States,triangle,triangle,240.0,4.0,5.484796933490655,33.3941667,-104.5225,2001,8,22,2,Wednesday,2000,Summer,0,Evening (18–24),Dark Triangle&#44 silent craft &quot;floating&quot; with 3 lights on the bottom heading NNE over SW Roswell between July-Sept 2001
2001-08-15 22:30:00,berlin,wi,us,United States,unknown,unknown,120.0,2.0,4.795790545596741,43.9680556,-88.9433333,2001,8,22,2,Wednesday,2000,Summer,0,Evening (18–24),Large red light speeding over Berlin&#44 WI.
2001-08-15 23:30:00,redmond,wa,us,United States,fireball,fireball,3000.0,50.0,8.006700845440367,47.6741667,-122.1202778,2001,8,23,2,Wednesday,2000,Summer,0,Evening (18–24),Orange/amber blurb of light swaying from left to right&#44 changing in brightness
2002-08-15 00:00:00,wenatchee,wa,us,United States,circle,circle,60.0,1.0,4.110873864173311,47.4236111,-120.3091667,2002,8,0,3,Thursday,2000,Summer,0,Night (0–6),Gray sillouttte against the night sky&#44 moved quickly side to side&#44 then darted away above the trees.  Fast moving and odd..not plane.
2002-08-15 00:30:00,wickenburg,az,us,United States,light,light,60.0,1.0,4.110873864173311,33.9686111,-112.7288889,2002,8,0,3,Thursday,2000,Summer,0,Night (0–6),Three lights over central Arizona desert at work in the darkness.
2002-08-15 01:00:00,derry,nh,us,United States,light,light,60.0,1.0,4.110873864173311,42.8805556,-71.3277778,2002,8,1,3,Thursday,2000,Summer,0,Night (0–6),Observed round red light crossing over highway  - then hovering - changing shape - emitting small round blue lights
2002-08-15 01:00:00,ocean city,md,us,United States,fireball,fireball,3600.0,60.0,8.188966863648876,38.3363889,-75.0852778,2002,8,1,3,Thursday,2000,Summer,0,Night (0–6),UFO hovers...changes direction...hovers.....repeats pattern near Ocean City&#44 MD in Summer of 2002
2002-08-15 01:30:00,sonora,ca,us,United States,other,other,10800.0,180.0,9.287394001418473,37.9841667,-120.3811111,2002,8,1,3,Thursday,2000,Summer,0,Night (0–6),Red and Yellow lights moving in erratic patterns
2002-08-15 01:36:00,yanush,ok,us,United States,unknown,unknown,600.0,10.0,6.398594934535208,34.7097222,-95.3136111,2002,8,1,3,Thursday,2000,Summer,0,Night (0–6),My brother noticed the light and we were inside talking about another strange thing we had seen.  We all three went outside and what we
2002-08-15 02:00:00,pacific ridge,or,unknown,Unknown,other,other,60.0,1.0,4.110873864173311,46.471353,-123.55041,2002,8,2,3,Thursday,2000,Summer,0,Night (0–6),it looked like a satelite at first but then it stopped and started to move in a snake pattern and then went straight up and disappeared
2002-08-15 03:30:00,lake stevens,wa,us,United States,flash,other,60.0,1.0,4.110873864173311,48.0152778,-122.0625,2002,8,3,3,Thursday,2000,Summer,0,Night (0–6),Huge flash&#44 followed by noise and upward contrail
2002-08-15 05:00:00,faro (portugal),unknown,unknown,Unknown,unknown,unknown,900.0,15.0,6.803505257608338,57.944187,19.142479,2002,8,5,3,Thursday,2000,Summer,0,Night (0–6),I saw a bright white liht in the sky at 05:00am&#44It was at niht&#44the sky was clear of clouds.The altitude of the liht was between 2 to 5
2002-08-15 06:00:00,st. peters,mo,us,United States,sphere,sphere,900.0,15.0,6.803505257608338,38.8002778,-90.6263889,2002,8,6,3,Thursday,2000,Summer,0,Morning (6–12),Spheres in Triangle Formation
2002-08-15 11:00:00,monroe,wa,us,United States,rectangle,other,30.0,0.5,3.4339872044851463,47.8555556,-121.9697222,2002,8,11,3,Thursday,2000,Summer,0,Morning (6–12),I saw the same thing on 8/15 and 8/16 in approx. the same area.  The object was bar shaped&#44 very shinny and metallic and very high in t
2002-08-15 15:45:00,indianapolis,in,us,United States,oval,oval,180.0,3.0,5.198497031265826,39.7683333,-86.1580556,2002,8,15,3,Thursday,2000,Summer,0,Afternoon (12–18),A view from the airplane and a dream come true
2002-08-15 19:00:00,cheshire (uk/england),unknown,gb,United Kingdom,fireball,fireball,50.0,0.8333333333333334,3.9318256327243257,53.166667,-2.583333,2002,8,19,3,Thursday,2000,Summer,0,Evening (18–24),Fireball like objectin the sky
2002-08-15 20:00:00,cambridge city,in,us,United States,sphere,sphere,120.0,2.0,4.795790545596741,39.8125,-85.1716667,2002,8,20,3,Thursday,2000,Summer,0,Evening (18–24),Jet chasing spherical metallic craft
2002-08-15 20:30:00,fawn grove,pa,us,United States,light,light,1200.0,20.0,7.0909098220799835,39.7277778,-76.4522222,2002,8,20,3,Thursday,2000,Summer,0,Evening (18–24),A pulsating light followed my movements as i walked it moved as i stopped it stopped.
2002-08-15 21:00:00,new york city (bronx),ny,us,United States,circle,circle,900.0,15.0,6.803505257608338,40.7141667,-74.0063889,2002,8,21,3,Thursday,2000,Summer,0,Evening (18–24),one of the kids said look a ufo
2002-08-15 21:06:00,gaviota and lompoc (between),ca,unknown,Unknown,light,light,120.0,2.0,4.795790545596741,34.65563,-120.483035,2002,8,21,3,Thursday,2000,Summer,0,Evening (18–24),Bright white low-flying &quot;light&quot; fades to green and then fades out.
2002-08-15 21:20:00,virginia beach,va,us,United States,light,light,20.0,0.3333333333333333,3.044522437723423,36.8527778,-75.9783333,2002,8,21,3,Thursday,2000,Summer,0,Evening (18–24),It appeared instantly out of nowhere and slowly came towards us then stood still then instanly shot off away from us in a split second.
2002-08-15 21:45:00,mesquite,tx,us,United States,light,light,900.0,15.0,6.803505257608338,32.7666667,-96.5988889,2002,8,21,3,Thursday,2000,Summer,0,Evening (18–24),above
2002-08-15 22:00:00,brookston,in,us,United States,fireball,fireball,1800.0,30.0,7.496097345175956,40.6027778,-86.8672222,2002,8,22,3,Thursday,2000,Summer,0,Evening (18–24),Orange balls appeared out of no where and then disappeared.
2002-08-15 22:15:00,macomb,mi,us,United States,unknown,unknown,1200.0,20.0,7.0909098220799835,42.7008333,-82.9591667,2002,8,22,3,Thursday,2000,Summer,0,Evening (18–24),floating object that made no sound and was gone in an instant.
2002-08-15 22:30:00,coalinga (just outside of),ca,us,United States,light,light,120.0,2.0,4.795790545596741,36.1397222,-120.3591667,2002,8,22,3,Thursday,2000,Summer,0,Evening (18–24),3 bright lights swooping by the freeway in a figure-of-eight-type pattern.
2002-08-15 23:00:00,chicago,il,us,United States,oval,oval,120.0,2.0,4.795790545596741,41.85,-87.65,2002,8,23,3,Thursday,2000,Summer,0,Evening (18–24),An oval ball of light hovering there
2002-08-15 23:00:00,piner,ky,us,United States,disk,disk,120.0,2.0,4.795790545596741,38.8313889,-84.5358333,2002,8,23,3,Thursday,2000,Summer,0,Evening (18–24),me my dad&#44 step mom&#44 sister&#44 an brother were driving home from the grocery store when what we sall looked to be a saucer shaped air cra
2002-08-15 23:38:00,knoxville,tn,us,United States,light,light,300.0,5.0,5.707110264748875,35.9605556,-83.9208333,2002,8,23,3,Thursday,2000,Summer,0,Evening (18–24),unbelievable
2002-08-15 23:50:00,sydney (nsw&#44 australia),unknown,au,Australia,fireball,fireball,60.0,1.0,4.110873864173311,-33.861481,151.205475,2002,8,23,3,Thursday,2000,Summer,0,Evening (18–24),the object was seen in the deep blue mountains of nsw sydney australia. the object was a large fireball and it made a verry loud high p
2003-08-15 00:10:00,bellevue,wa,us,United States,circle,circle,7200.0,120.0,8.881975184248867,47.6105556,-122.1994444,2003,8,0,4,Friday,2000,Summer,0,Night (0–6),orb with lights that formed the +sign&#44 brightest lite in center  ((NUFORC Note:  Sighting of Mars??))
2003-08-15 00:20:00,centreville,va,us,United States,circle,circle,60.0,1.0,4.110873864173311,38.8402778,-77.4291667,2003,8,0,4,Friday,2000,Summer,0,Night (0–6),At first there were 2. I was the first to see them.  It was approx. 12.20 on a Friday night.  Above the adjacent town home I saw two gl
2003-08-15 01:30:00,birmingham (uk/england),unknown,gb,United Kingdom,unknown,unknown,30.0,0.5,3.4339872044851463,52.466667,-1.916667,2003,8,1,4,Friday,2000,Summer,0,Night (0–6),Ball Of light
2003-08-15 01:30:00,lake macquarie (nsw&#44 australia),unknown,unknown,Unknown,oval,oval,900.0,15.0,6.803505257608338,-33.093373,151.588982,2003,8,1,4,Friday,2000,Summer,0,Night (0–6),Very Distinctive and large glistening orange oval shaped craft hovering above us in our home city skies
2003-08-15 02:45:00,los angeles,ca,us,United States,diamond,other,45.0,0.75,3.828641396489095,34.0522222,-118.2427778,2003,8,2,4,Friday,2000,Summer,0,Night (0–6),The object bounced up and down did a semi-circle and shot up in the sky; disappeared
2003-08-15 03:00:00,ashford,wa,us,United States,oval,oval,600.0,10.0,6.398594934535208,46.7586111,-122.0297222,2003,8,3,4,Friday,2000,Summer,0,Night (0–6),From outerspace to almost landing near the Southwest area of Mt Rainer  on 8/2003
2003-08-15 03:45:00,loma linda,ca,us,United States,sphere,sphere,900.0,15.0,6.803505257608338,34.0483333,-117.2602778,2003,8,3,4,Friday,2000,Summer,0,Night (0–6),Sphere creating light all around it changing size and shape when it moved.
2003-08-15 11:00:00,gilbert,az,us,United States,cross,other,10.0,0.16666666666666666,2.3978952727983707,33.3527778,-111.7883333,2003,8,11,4,Friday,2000,Summer,0,Morning (6–12),aircraft shadow&#44 but no aircraft.
2003-08-15 12:15:00,kelowna (canada),bc,ca,Canada,light,light,900.0,15.0,6.803505257608338,49.9,-119.483333,2003,8,12,4,Friday,2000,Summer,0,Afternoon (12–18),On Friday August 15 just after noon I was laying on my yoga mat in my back yard when I noticed a very tiny luminescent object that was
2003-08-15 12:30:00,haarlem-leiden (netherlands),unknown,unknown,Unknown,other,other,5.0,0.08333333333333333,1.791759469228055,52.388107,4.638483,2003,8,12,4,Friday,2000,Summer,0,Afternoon (12–18),hanging planes
2003-08-15 14:00:00,conchas dam,nm,unknown,Unknown,circle,circle,300.0,5.0,5.707110264748875,35.377546,-104.23378,2003,8,14,4,Friday,2000,Summer,0,Afternoon (12–18),rather large cigar shaped object
2003-08-15 14:00:00,seattle,wa,us,United States,circle,circle,300.0,5.0,5.707110264748875,47.6063889,-122.3308333,2003,8,14,4,Friday,2000,Summer,0,Afternoon (12–18),last summer my buddy and I were looking into the blue sky&#44 when we spotted two round white balls flying straight &#44 and then seemly dart
2003-08-15 15:30:00,tacoma,wa,us,United States,disk,disk,30.0,0.5,3.4339872044851463,47.2530556,-122.4430556,2003,8,15,4,Friday,2000,Summer,0,Afternoon (12–18),Flying Suacer(?) seen in August inTacoma/Puyallup neighborhood
2003-08-15 16:00:00,st. petersburg,fl,us,United States,unknown,unknown,1.0,0.016666666666666666,0.6931471805599453,27.7705556,-82.6794444,2003,8,16,4,Friday,2000,Summer,0,Afternoon (12–18),Quick moving &#44very high
2003-08-15 18:50:00,colorado springs,co,us,United States,light,light,2.0,0.03333333333333333,1.0986122886681098,38.8338889,-104.8208333,2003,8,18,4,Friday,2000,Summer,0,Evening (18–24),Driving East on Woodmen Road we (spouse and myself) saw a silver light.  When we try to focus and determine what the light was&#44 the obj
2003-08-15 20:30:00,kalamazoo,mi,us,United States,other,other,20.0,0.3333333333333333,3.044522437723423,42.2916667,-85.5872222,2003,8,20,4,Friday,2000,Summer,0,Evening (18–24),Another sighting from Kalamazoo
2003-08-15 21:20:00,ogdensburg,nj,us,United States,light,light,300.0,5.0,5.707110264748875,41.0816667,-74.5927778,2003,8,21,4,Friday,2000,Summer,0,Evening (18–24),a zigzagging light crossing the sky
2003-08-15 21:30:00,salem,or,us,United States,light,light,120.0,2.0,4.795790545596741,44.9430556,-123.0338889,2003,8,21,4,Friday,2000,Summer,0,Evening (18–24),Two red lights moving very quickly made two changes of direction in less than 20 seconds.
2003-08-15 21:30:00,wheeling,wv,us,United States,cylinder,other,120.0,2.0,4.795790545596741,40.0638889,-80.7211111,2003,8,21,4,Friday,2000,Summer,0,Evening (18–24),Dark&#44 slow moving Cylinder  overhead in a  clear sky ((NUFORC Note:  Sighting by astronomer.  PD))
2003-08-15 22:00:00,millinocket,me,us,United States,light,light,1200.0,20.0,7.0909098220799835,45.6572222,-68.7102778,2003,8,22,4,Friday,2000,Summer,0,Evening (18–24),While camping near Millinocket Lake my brother and I witnessed this light coming towards us from over the horizon.  What first appeared
2003-08-15 22:30:00,miami,fl,us,United States,oval,oval,900.0,15.0,6.803505257608338,25.7738889,-80.1938889,2003,8,22,4,Friday,2000,Summer,0,Evening (18–24),2 of us saw a  bright oval shaped object and it hovered in one place and got brighter and brighter for 15 minutes and then disappeared.
2003-08-15 23:00:00,kerman,ca,us,United States,flash,other,180.0,3.0,5.198497031265826,36.7236111,-120.0588889,2003,8,23,4,Friday,2000,Summer,0,Evening (18–24),It looked very much like a ball of fire.  At first I thought it was a child&#39s ball&#44 however a child&#39s ball would not be flying that hig
2003-08-15 23:00:00,sydney (canada),ns,ca,Canada,sphere,sphere,120.0,2.0,4.795790545596741,46.15,-60.166667,2003,8,23,4,Friday,2000,Summer,0,Evening (18–24),while observing a jet aircraft over head in a easterly direction[heading over seas i would think]a round ball of light followed the jet
2003-08-15 23:15:00,issaquah,wa,us,United States,triangle,triangle,6.0,0.1,1.9459101490553132,47.5302778,-122.0313889,2003,8,23,4,Friday,2000,Summer,0,Evening (18–24),I did not report this and have been looking for information to see if anyone has seen a similar object. I do not want notarity. I am a
2003-08-15 23:30:00,richfield,ut,us,United States,fireball,fireball,5.0,0.08333333333333333,1.791759469228055,38.7725,-112.0833333,2003,8,23,4,Friday,2000,Summer,0,Evening (18–24),I saw a fireball in the sky moving too slow to be a meteor
2004-08-15 00:00:00,cashion,az,us,United States,triangle,triangle,10800.0,180.0,9.287394001418473,33.4352778,-112.2972222,2004,8,0,6,Sunday,2000,Summer,1,Night (0–6),Huge slow moving black triangle that oddly appeared to have caused us a loss of time. (no&#33  this is not a joke)
